Season,Phase,Round,Gamecode,NUM_ANOT,TEAM,ID_PLAYER,PLAYER,ID_ACTION,ACTION,POINTS,COORD_X,COORD_Y,ZONE,FASTBREAK,SECOND_CHANCE,POINTS_OFF_TURNOVER,MINUTE,CONSOLE,POINTS_A,POINTS_B,UTC
2024,RS,8,72,326,VIR,P004888,"CLYBURN, WILL",3FGA,Missed Three Pointer,0,-457,577,H,0,0,0,24,06:41,51,49,20241108203553
2024,RS,8,72,328,VIR,P001133,"SHENGELIA, TORNIKE",2FGM,Two Pointer,2,150,100,C,0,1,0,24,06:36,53,49,20241108203558
2024,RS,8,72,329,TEL,P007519,"JOKUBAITIS, ROKAS",2FGA,Missed Two Pointer,0,-338,269,D,0,0,0,24,06:25,53,49,20241108203608
2024,RS,8,72,331,TEL,P006835,"HOARD, JAYLEN",2FGA,Missed Two Pointer,0,-144,87,B,0,0,0,24,06:21,53,49,20241108203612
2024,RS,8,72,340,VIR,P012585,"MORGAN, MATTHEW",3FGA,Missed Three Pointer,0,696,43,I,0,0,0,25,05:56,53,49,20241108203725
2024,RS,8,72,342,TEL,P007519,"JOKUBAITIS, ROKAS",2FGM,Two Pointer,2,100,56,C,0,0,0,25,05:42,53,51,20241108203739
2024,RS,8,72,347,VIR,P004554,"ZIZIC, ANTE",2FGA,Missed Two Pointer,0,-125,69,B,0,0,0,25,05:16,53,51,20241108203832
2024,RS,8,72,349,TEL,P013383,"GABRIEL, WENYEN",2FGA,Missed Two Pointer,0,119,37,C,0,0,0,25,05:08,53,51,20241108203840
2024,RS,8,72,352,VIR,P001133,"SHENGELIA, TORNIKE",2FGM,Two Pointer,2,-106,589,F,0,0,0,26,04:49,55,51,20241108203859
2024,RS,8,72,354,TEL,P011219,"SORKIN, ROMAN",3FGA,Missed Three Pointer,0,213,702,I,0,0,0,26,04:26,55,51,20241108203922
2024,RS,8,72,361,VIR,P009549,"CORDINIER, ISAIA",2FGA,Missed Two Pointer,0,-106,56,B,0,0,0,26,04:11,55,51,20241108204131
2024,RS,8,72,368,TEL,P013389,"LEE, SABEN",FTM,Free Throw In,1,-1,-1, ,0,0,0,26,04:08,55,52,20241108204215
2024,RS,8,72,370,VIR,P004888,"CLYBURN, WILL",2FGA,Missed Two Pointer,0,18,250,E,0,0,0,27,03:47,55,52,20241108204238
2024,RS,8,72,374,VIR,P001133,"SHENGELIA, TORNIKE",3FGM,Three Pointer,3,664,238,I,0,0,1,27,03:19,58,52,20241108204306
2024,RS,8,72,378,VIR,P004888,"CLYBURN, WILL",2FGM,Two Pointer,2,119,62,C,1,0,1,27,03:01,60,52,20241108204324
2024,RS,8,72,385,TEL,P013389,"LEE, SABEN",2FGA,Missed Two Pointer,0,-131,75,B,0,0,0,28,02:30,60,52,20241108204429
2024,RS,8,72,395,TEL,P007990,"DIBARTOLOMEO, JOHN",2FGA,Missed Two Pointer,0,-407,288,F,0,0,0,29,01:46,60,52,20241108204604
2024,RS,8,72,439,TEL,P011219,"SORKIN, ROMAN",2FGA,Missed Two Pointer,0,-106,125,B,0,0,0,29,01:46,60,52,20241108205414
2024,RS,8,72,399,TEL,P011219,"SORKIN, ROMAN",2FGA,Missed Two Pointer,0,-175,94,B,0,0,0,29,01:04,60,52,20241108204708
2024,RS,8,72,404,TEL,P013383,"GABRIEL, WENYEN",FTM,Free Throw In,1,-1,-1, ,0,1,1,29,01:03,60,53,20241108204755
2024,RS,8,72,406,VIR,P004888,"CLYBURN, WILL",3FGA,Missed Three Pointer,0,376,664,I,0,0,0,30,00:41,60,53,20241108204818
2024,RS,8,72,408,TEL,P013383,"GABRIEL, WENYEN",2FGM,Two Pointer,2,-112,81,B,0,0,0,30,00:33,60,55,20241108204827
2024,RS,8,72,409,VIR,P004888,"CLYBURN, WILL",3FGA,Missed Three Pointer,0,633,370,I,0,0,0,30,00:08,60,55,20241108204852
2024,RS,8,72,411,VIR,P013374,"DIOUF, MOUHAMET",2FGA,Missed Two Pointer,0,43,144,C,0,0,0,30,00:04,60,55,20241108204856
2024,RS,8,72,413,TEL,P013250,"DE JULIUS, DAVID",3FGA,Missed Three Pointer,0,414,652,I,0,0,0,30,00:00,60,55,20241108204905
2024,RS,8,72,425,VIR,P001133,"SHENGELIA, TORNIKE",3FGA,Missed Three Pointer,0,627,370,I,0,0,0,31,09:38,60,55,20241108205211
2024,RS,8,72,427,VIR,P004554,"ZIZIC, ANTE",2FGA,Missed Two Pointer,0,-194,56,B,0,0,0,31,09:35,60,55,20241108205215
2024,RS,8,72,429,VIR,P004888,"CLYBURN, WILL",2FGM,Two Pointer,2,75,131,C,0,1,0,31,09:30,62,55,20241108205219
2024,RS,8,72,434,TEL,P013383,"GABRIEL, WENYEN",2FGM,Two Pointer,2,-18,12,A,0,0,0,31,09:05,62,57,20241108205305
2024,RS,8,72,441,TEL,P011219,"SORKIN, ROMAN",2FGM,Two Pointer,2,75,163,C,0,0,1,32,08:22,62,59,20241108205559
2024,RS,8,72,449,TEL,P006835,"HOARD, JAYLEN",2FGM,Two Pointer,2,-12,25,A,0,0,1,32,08:01,62,61,20241108205648
2024,RS,8,72,456,VIR,PBCN,"BELINELLI, MARCO",3FGA,Missed Three Pointer,0,407,646,I,0,0,0,33,07:41,62,61,20241108205840
2024,RS,8,72,460,VIR,P004554,"ZIZIC, ANTE",2FGM,Two Pointer,2,18,18,A,0,1,0,33,07:32,64,61,20241108205923
2024,RS,8,72,469,VIR,P006739,"PAJOLA, ALESSANDRO",3FGA,Missed Three Pointer,0,50,771,I,0,0,0,34,06:51,64,61,20241108210031
2024,RS,8,72,474,TEL,P006835,"HOARD, JAYLEN",3FGA,Missed Three Pointer,0,-589,432,H,0,0,0,34,06:27,64,61,20241108210257
2024,RS,8,72,476,VIR,P006739,"PAJOLA, ALESSANDRO",3FGM,Three Pointer,3,445,621,I,0,0,0,34,06:09,67,61,20241108210315
2024,RS,8,72,479,TEL,P011219,"SORKIN, ROMAN",2FGM,Two Pointer,2,-276,345,F,0,0,0,35,05:51,67,63,20241108210333
2024,RS,8,72,481,VIR,P004554,"ZIZIC, ANTE",2FGM,Two Pointer,2,87,81,C,0,0,0,35,05:36,69,63,20241108210348
2024,RS,8,72,483,TEL,P007519,"JOKUBAITIS, ROKAS",2FGM,Two Pointer,2,87,62,C,0,0,0,35,05:27,69,65,20241108210357
2024,RS,8,72,484,VIR,PBCN,"BELINELLI, MARCO",3FGM,Three Pointer,3,-144,734,H,0,0,0,35,05:09,72,65,20241108210416
2024,RS,8,72,487,TEL,P011219,"SORKIN, ROMAN",2FGA,Missed Two Pointer,0,-87,62,B,0,0,0,36,04:50,72,65,20241108210434
2024,RS,8,72,489,VIR,PBCN,"BELINELLI, MARCO",3FGA,Missed Three Pointer,0,81,734,I,0,0,0,36,04:37,72,65,20241108210446
2024,RS,8,72,491,TEL,P013382,"RANDOLPH, LEVI",2FGM,Two Pointer,2,-43,100,B,0,0,0,36,04:28,72,67,20241108210456
2024,RS,8,72,492,VIR,P004554,"ZIZIC, ANTE",2FGM,Two Pointer,2,-69,100,B,0,0,0,36,04:05,74,67,20241108210519
2024,RS,8,72,495,TEL,P013250,"DE JULIUS, DAVID",3FGM,Three Pointer,3,18,740,I,0,0,0,37,03:52,74,70,20241108210532
2024,RS,8,72,508,VIR,P002084,"POLONARA, ACHILLE",3FGM,Three Pointer,3,-508,539,H,0,0,1,37,03:00,77,70,20241108210739
2024,RS,8,72,513,TEL,P007990,"DIBARTOLOMEO, JOHN",3FGM,Three Pointer,3,671,163,I,0,0,0,38,02:37,77,73,20241108210941
2024,RS,8,72,518,VIR,PBCN,"BELINELLI, MARCO",FTM,Free Throw In,1,-1,-1, ,0,0,0,38,02:20,78,73,20241108211034
2024,RS,8,72,520,VIR,PBCN,"BELINELLI, MARCO",FTM,Free Throw In,1,-1,-1, ,0,0,0,38,02:20,79,73,20241108211121
2024,RS,8,72,522,VIR,P009549,"CORDINIER, ISAIA",FTM,Free Throw In,1,-1,-1, ,0,0,0,38,02:20,80,73,20241108211212
2024,RS,8,72,531,TEL,P011214,"RIVERO, JASIEL",FTM,Free Throw In,1,-1,-1, ,0,0,0,38,02:07,80,74,20241108211416
2024,RS,8,72,534,TEL,P007519,"JOKUBAITIS, ROKAS",2FGA,Missed Two Pointer,0,-420,56,D,0,0,0,39,01:54,80,74,20241108211443
2024,RS,8,72,536,TEL,P011214,"RIVERO, JASIEL",2FGA,Missed Two Pointer,0,-125,18,B,0,0,0,39,01:48,80,74,20241108211449
2024,RS,8,72,577,TEL,P006835,"HOARD, JAYLEN",2FGA,Missed Two Pointer,0,-6,163,B,0,0,0,39,01:48,80,74,20241108212500
2024,RS,8,72,540,TEL,P013382,"RANDOLPH, LEVI",2FGM,Two Pointer,2,94,75,C,0,1,0,39,01:46,80,76,20241108211523
2024,RS,8,72,546,TEL,P013382,"RANDOLPH, LEVI",FTM,Free Throw In,1,-1,-1, ,0,1,0,39,01:46,80,77,20241108211556
2024,RS,8,72,547,VIR,P009549,"CORDINIER, ISAIA",2FGA,Missed Two Pointer,0,-188,75,B,0,0,0,39,01:22,80,77,20241108211622
2024,RS,8,72,550,TEL,P006835,"HOARD, JAYLEN",2FGA,Missed Two Pointer,0,69,138,C,0,0,0,40,00:58,80,77,20241108211646
2024,RS,8,72,552,VIR,P006739,"PAJOLA, ALESSANDRO",3FGM,Three Pointer,3,-363,658,H,0,0,0,40,00:36,83,77,20241108211715
2024,RS,8,72,572,TEL,P013382,"RANDOLPH, LEVI",2FGA,Missed Two Pointer,0,-12,150,B,0,0,0,40,00:36,83,77,20241108212351
2024,RS,8,72,565,VIR,P009549,"CORDINIER, ISAIA",FTM,Free Throw In,1,-1,-1, ,0,0,1,40,00:30,84,77,20241108212237
2024,RS,8,72,566,TEL,P011219,"SORKIN, ROMAN",2FGA,Missed Two Pointer,0,-94,50,B,0,0,0,40,00:23,84,77,20241108212250
2024,RS,8,72,568,TEL,P011219,"SORKIN, ROMAN",2FGA,Missed Two Pointer,0,-100,100,B,0,0,0,40,00:22,84,77,20241108212252
2024,RS,8,72,570,TEL,P007990,"DIBARTOLOMEO, JOHN",3FGA,Missed Three Pointer,0,-558,526,H,0,0,0,40,00:13,84,77,20241108212258
2024,RS,8,72,581,TEL,P011219,"SORKIN, ROMAN",2FGA,Missed Two Pointer,0,-56,94,B,0,0,0,40,00:13,84,77,20241108212701
2024,RS,9,73,6,ULK,P008962,"HAYES-DAVIS, NIGEL",3FGA,Missed Three Pointer,0,683,18,I,0,0,0,1,09:26,0,0,20241112174559
2024,RS,9,73,8,MUN,P010391,"WEILER-BABB, NICK",3FGA,Missed Three Pointer,0,-382,602,H,0,0,0,1,09:07,0,0,20241112174619
2024,RS,9,73,11,ULK,P011205,"HALL, DEVON",2FGA,Missed Two Pointer,0,-269,94,D,0,0,0,2,08:45,0,0,20241112174640
2024,RS,9,73,13,MUN,P010391,"WEILER-BABB, NICK",3FGA,Missed Three Pointer,0,-131,683,H,0,0,0,2,08:36,0,0,20241112174649
2024,RS,9,73,15,ULK,P008104,"ZAGARS, ARTURS",3FGA,Missed Three Pointer,0,464,526,I,0,0,0,2,08:18,0,0,20241112174708
2024,RS,9,73,17,MUN,P011987,"EDWARDS, CARSEN",3FGA,Missed Three Pointer,0,-470,495,H,0,0,0,2,08:02,0,0,20241112174747
2024,RS,9,73,20,ULK,P009783,"COLSON, BONZIE",2FGM,Two Pointer,2,-282,238,D,0,0,0,3,07:46,2,0,20241112174804
2024,RS,9,73,22,MUN,P007056,"BOOKER, DEVIN",3FGM,Three Pointer,3,-307,621,H,0,0,0,3,07:24,2,3,20241112174824
2024,RS,9,73,24,ULK,P011205,"HALL, DEVON",3FGM,Three Pointer,3,-633,326,H,0,0,0,3,07:04,5,3,20241112174845
2024,RS,9,73,27,MUN,P011987,"EDWARDS, CARSEN",2FGM,Two Pointer,2,-31,376,D,0,0,0,4,06:44,5,5,20241112174906
2024,RS,9,73,28,ULK,P009783,"COLSON, BONZIE",2FGA,Missed Two Pointer,0,326,6,E,0,0,0,4,06:26,5,5,20241112174925
2024,RS,9,73,32,MUN,P007056,"BOOKER, DEVIN",2FGA,Missed Two Pointer,0,363,18,E,0,0,0,4,06:03,5,5,20241112175007
2024,RS,9,73,35,MUN,P011987,"EDWARDS, CARSEN",3FGM,Three Pointer,3,-451,558,H,0,1,0,5,05:56,5,8,20241112175014
2024,RS,9,73,36,ULK,P011205,"HALL, DEVON",2FGM,Two Pointer,2,-131,301,D,0,0,0,5,05:42,7,8,20241112175029
2024,RS,9,73,37,MUN,P011987,"EDWARDS, CARSEN",2FGA,Missed Two Pointer,0,-106,75,B,0,0,0,5,05:32,7,8,20241112175039
2024,RS,9,73,39,ULK,P008962,"HAYES-DAVIS, NIGEL",3FGA,Missed Three Pointer,0,545,395,I,0,0,0,5,05:27,7,8,20241112175044
2024,RS,9,73,41,MUN,P007056,"BOOKER, DEVIN",2FGM,Two Pointer,2,0,6,A,0,0,0,5,05:10,7,10,20241112175101
2024,RS,9,73,44,ULK,P009783,"COLSON, BONZIE",2FGM,Two Pointer,2,-18,18,A,0,0,0,6,04:51,9,10,20241112175120
2024,RS,9,73,46,MUN,P011987,"EDWARDS, CARSEN",3FGA,Missed Three Pointer,0,-658,163,H,0,0,0,6,04:40,9,10,20241112175130
2024,RS,9,73,48,MUN,P004508,"OBST, ANDREAS",3FGA,Missed Three Pointer,0,639,269,I,0,0,0,6,04:36,9,10,20241112175135
2024,RS,9,73,50,ULK,P008962,"HAYES-DAVIS, NIGEL",2FGA,Missed Two Pointer,0,395,112,E,0,0,0,6,04:11,9,10,20241112175159
2024,RS,9,73,52,ULK,P007182,"BIRCH, KHEM",2FGA,Missed Two Pointer,0,144,50,C,0,0,0,6,04:08,9,10,20241112175202
2024,RS,9,73,65,MUN,P011987,"EDWARDS, CARSEN",FTM,Free Throw In,1,-1,-1, ,1,0,1,6,04:02,9,11,20241112175438
2024,RS,9,73,66,MUN,P011987,"EDWARDS, CARSEN",FTM,Free Throw In,1,-1,-1, ,1,0,1,6,04:02,9,12,20241112175451
2024,RS,9,73,73,MUN,P011987,"EDWARDS, CARSEN",2FGM,Two Pointer,2,-106,56,B,0,0,1,7,03:27,9,14,20241112175608
2024,RS,9,73,80,ULK,P004004,"GUDURIC, MARKO",2FGA,Missed Two Pointer,0,-276,263,D,0,0,0,7,03:06,9,14,20241112175658
2024,RS,9,73,85,MUN,P007056,"BOOKER, DEVIN",FTM,Free Throw In,1,-1,-1, ,0,0,0,8,02:57,9,15,20241112175737
2024,RS,9,73,86,MUN,P007056,"BOOKER, DEVIN",FTM,Free Throw In,1,-1,-1, ,0,0,0,8,02:57,9,16,20241112175753
2024,RS,9,73,87,ULK,P011205,"HALL, DEVON",2FGM,Two Pointer,2,100,332,E,0,0,0,8,02:37,11,16,20241112175815
2024,RS,9,73,88,MUN,P011987,"EDWARDS, CARSEN",3FGA,Missed Three Pointer,0,-552,445,H,0,0,0,8,02:25,11,16,20241112175828
2024,RS,9,73,103,MUN,P004508,"OBST, ANDREAS",3FGM,Three Pointer,3,439,577,I,0,0,1,9,01:49,11,19,20241112175944
2024,RS,9,73,108,ULK,P004004,"GUDURIC, MARKO",2FGA,Missed Two Pointer,0,-112,81,B,0,0,0,9,01:32,11,19,20241112180156
2024,RS,9,73,112,MUN,P012123,"KHARCHENKOV, IVAN",2FGA,Missed Two Pointer,0,169,62,C,0,0,0,9,01:12,11,19,20241112180225
2024,RS,9,73,117,MUN,P011224,"NAPIER, SHABAZZ",3FGA,Missed Three Pointer,0,508,501,I,0,0,0,10,00:47,11,19,20241112180248
2024,RS,9,73,121,ULK,P004004,"GUDURIC, MARKO",3FGA,Missed Three Pointer,0,175,664,I,0,0,0,10,00:32,11,19,20241112180337
2024,RS,9,73,123,MUN,P005460,"HARRIS, ELIAS",2FGM,Two Pointer,2,-94,31,B,1,0,0,10,00:27,11,21,20241112180344
2024,RS,9,73,133,ULK,P004004,"GUDURIC, MARKO",FTM,Free Throw In,1,-1,-1, ,0,0,0,10,00:13,12,21,20241112180453
2024,RS,9,73,134,ULK,P004004,"GUDURIC, MARKO",FTM,Free Throw In,1,-1,-1, ,0,0,0,10,00:13,13,21,20241112180510
2024,RS,9,73,137,ULK,P004004,"GUDURIC, MARKO",3FGA,Missed Three Pointer,0,-43,878,H,0,0,0,10,00:01,13,21,20241112180546
2024,RS,9,73,148,ULK,P004004,"GUDURIC, MARKO",2FGM,Two Pointer,2,213,0,C,0,0,0,11,09:43,15,21,20241112180816
2024,RS,9,73,149,MUN,P004508,"OBST, ANDREAS",3FGA,Missed Three Pointer,0,345,652,I,0,0,0,11,09:25,15,21,20241112180833
2024,RS,9,73,151,ULK,P002849,"MELLI, NICOLO",2FGM,Two Pointer,2,395,326,G,0,0,0,11,09:11,17,21,20241112180847
2024,RS,9,73,154,MUN,P011244,"DA SILVA, OSCAR",3FGA,Missed Three Pointer,0,238,683,I,0,0,0,12,08:56,17,21,20241112180902
2024,RS,9,73,156,ULK,P013396,"MAYS, SKYLAR",2FGA,Missed Two Pointer,0,100,43,C,0,0,0,12,08:42,17,21,20241112180917
2024,RS,9,73,160,MUN,P012123,"KHARCHENKOV, IVAN",3FGA,Missed Three Pointer,0,483,526,I,0,0,0,12,08:15,17,21,20241112181017
2024,RS,9,73,168,MUN,P005460,"HARRIS, ELIAS",2FGM,Two Pointer,2,-25,138,B,0,0,1,13,07:49,17,23,20241112181115
2024,RS,9,73,174,ULK,P013396,"MAYS, SKYLAR",3FGA,Missed Three Pointer,0,156,721,I,0,0,0,13,07:25,17,23,20241112181215
2024,RS,9,73,176,ULK,P002968,"SANLI, SERTAC",2FGM,Two Pointer,2,-12,18,A,0,1,0,13,07:09,19,23,20241112181231
2024,RS,9,73,179,MUN,P007201,"VOIGTMANN, JOHANNES",3FGA,Missed Three Pointer,0,-652,219,H,0,0,0,14,06:47,19,23,20241112181253
2024,RS,9,73,181,ULK,P002968,"SANLI, SERTAC",3FGM,Three Pointer,3,-238,664,H,0,0,0,14,06:36,22,23,20241112181304
2024,RS,9,73,193,ULK,P011205,"HALL, DEVON",3FGA,Missed Three Pointer,0,-614,388,H,0,0,0,14,06:04,22,23,20241112181528
2024,RS,9,73,196,MUN,P011987,"EDWARDS, CARSEN",2FGA,Missed Two Pointer,0,-100,69,B,0,0,0,15,05:48,22,23,20241112181542
2024,RS,9,73,198,ULK,P006961,"BIBEROVIC, TARIK",3FGA,Missed Three Pointer,0,-382,621,H,0,0,0,15,05:40,22,23,20241112181550
2024,RS,9,73,200,MUN,P010391,"WEILER-BABB, NICK",2FGA,Missed Two Pointer,0,-81,382,D,0,0,0,15,05:22,22,23,20241112181609
2024,RS,9,73,209,ULK,P009783,"COLSON, BONZIE",3FGM,Three Pointer,3,-156,690,H,0,0,0,16,04:58,25,23,20241112181701
2024,RS,9,73,213,ULK,P002849,"MELLI, NICOLO",2FGM,Two Pointer,2,0,12,A,1,0,1,16,04:31,27,23,20241112181732
2024,RS,9,73,216,MUN,P011987,"EDWARDS, CARSEN",2FGA,Missed Two Pointer,0,445,37,E,0,0,0,16,04:13,27,23,20241112181939
2024,RS,9,73,219,ULK,P007182,"BIRCH, KHEM",2FGM,Two Pointer,2,-12,144,B,0,0,0,17,03:50,29,23,20241112182001
2024,RS,9,73,226,ULK,P011205,"HALL, DEVON",2FGA,Missed Two Pointer,0,508,37,G,0,0,0,17,03:08,29,23,20241112182111
2024,RS,9,73,229,MUN,P007056,"BOOKER, DEVIN",2FGM,Two Pointer,2,0,0,A,0,0,0,18,02:45,29,25,20241112182133
2024,RS,9,73,237,ULK,P008104,"ZAGARS, ARTURS",FTM,Free Throw In,1,-1,-1, ,0,0,0,18,02:23,30,25,20241112182307
2024,RS,9,73,238,ULK,P008104,"ZAGARS, ARTURS",FTM,Free Throw In,1,-1,-1, ,0,0,0,18,02:23,31,25,20241112182321
2024,RS,9,73,239,MUN,P011244,"DA SILVA, OSCAR",2FGM,Two Pointer,2,6,125,C,0,0,0,18,02:07,31,27,20241112182338
2024,RS,9,73,243,ULK,P008962,"HAYES-DAVIS, NIGEL",3FGA,Missed Three Pointer,0,37,696,I,0,0,0,19,01:48,31,27,20241112182548
2024,RS,9,73,247,ULK,P008104,"ZAGARS, ARTURS",3FGA,Missed Three Pointer,0,570,401,I,0,0,0,19,01:33,31,27,20241112182604
2024,RS,9,73,249,ULK,P007182,"BIRCH, KHEM",2FGA,Missed Two Pointer,0,-75,75,B,0,0,0,19,01:32,31,27,20241112182608
2024,RS,9,73,253,MUN,P010391,"WEILER-BABB, NICK",3FGA,Missed Three Pointer,0,156,696,I,0,0,0,19,01:25,31,27,20241112182641
2024,RS,9,73,255,ULK,P009783,"COLSON, BONZIE",2FGM,Two Pointer,2,-62,156,B,0,0,0,19,01:07,33,27,20241112182650
2024,RS,9,73,258,MUN,P010391,"WEILER-BABB, NICK",3FGA,Missed Three Pointer,0,633,282,I,0,0,0,20,00:48,33,27,20241112182709
2024,RS,9,73,260,ULK,P009783,"COLSON, BONZIE",3FGA,Missed Three Pointer,0,-633,313,H,0,0,0,20,00:26,33,27,20241112182731
2024,RS,9,73,262,ULK,P008104,"ZAGARS, ARTURS",3FGA,Missed Three Pointer,0,621,250,I,0,0,0,20,00:21,33,27,20241112182737
2024,RS,9,73,264,MUN,P010391,"WEILER-BABB, NICK",2FGM,Two Pointer,2,-81,150,B,1,0,0,20,00:11,33,29,20241112182752
2024,RS,9,73,271,MUN,P010391,"WEILER-BABB, NICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,20,00:11,33,30,20241112182903
2024,RS,9,73,272,ULK,P011205,"HALL, DEVON",2FGM,Two Pointer,2,106,18,C,1,0,0,20,00:02,35,30,20241112182922
2024,RS,9,73,283,ULK,P008962,"HAYES-DAVIS, NIGEL",2FGA,Missed Two Pointer,0,175,12,C,0,0,0,21,09:40,35,30,20241112184519
2024,RS,9,73,285,MUN,P011987,"EDWARDS, CARSEN",3FGA,Missed Three Pointer,0,-426,577,H,0,0,0,21,09:25,35,30,20241112184535
2024,RS,9,73,292,MUN,P007056,"BOOKER, DEVIN",3FGM,Three Pointer,3,-476,539,H,0,0,1,22,08:46,35,33,20241112184636
2024,RS,9,73,294,ULK,P008962,"HAYES-DAVIS, NIGEL",2FGA,Missed Two Pointer,0,-508,125,F,0,0,0,22,08:26,35,33,20241112184655
2024,RS,9,73,296,ULK,P011205,"HALL, DEVON",3FGA,Missed Three Pointer,0,0,715,H,0,0,0,22,08:18,35,33,20241112184703
2024,RS,9,73,301,MUN,P011987,"EDWARDS, CARSEN",FTM,Free Throw In,1,-1,-1, ,1,0,0,22,08:12,35,34,20241112184801
2024,RS,9,73,303,ULK,P009783,"COLSON, BONZIE",2FGM,Two Pointer,2,-81,37,B,0,0,0,23,07:53,37,34,20241112184823
2024,RS,9,73,305,MUN,P004508,"OBST, ANDREAS",3FGM,Three Pointer,3,81,696,I,0,0,0,23,07:40,37,37,20241112184836
2024,RS,9,73,307,ULK,P008962,"HAYES-DAVIS, NIGEL",3FGM,Three Pointer,3,250,639,I,0,0,0,23,07:21,40,37,20241112184855
2024,RS,9,73,309,MUN,P011987,"EDWARDS, CARSEN",2FGA,Missed Two Pointer,0,112,31,C,0,0,0,23,07:12,40,37,20241112184906
2024,RS,9,73,312,ULK,P002968,"SANLI, SERTAC",2FGM,Two Pointer,2,100,62,C,0,0,0,24,06:58,42,37,20241112184918
2024,RS,9,73,318,MUN,P007056,"BOOKER, DEVIN",2FGM,Two Pointer,2,56,87,C,0,0,0,24,06:31,42,39,20241112185013
2024,RS,9,73,321,MUN,P011987,"EDWARDS, CARSEN",2FGM,Two Pointer,2,69,56,C,1,0,1,24,06:13,42,41,20241112185031
2024,RS,9,73,323,ULK,P004004,"GUDURIC, MARKO",2FGM,Two Pointer,2,94,43,C,0,0,0,25,05:52,44,41,20241112185052
2024,RS,9,73,329,ULK,P008962,"HAYES-DAVIS, NIGEL",3FGM,Three Pointer,3,-288,664,H,0,0,1,25,05:23,47,41,20241112185145
2024,RS,9,73,331,MUN,P011987,"EDWARDS, CARSEN",3FGM,Three Pointer,3,696,-12,I,0,0,0,25,05:09,47,44,20241112185159
2024,RS,9,73,340,MUN,P010391,"WEILER-BABB, NICK",2FGM,Two Pointer,2,-87,81,B,0,0,1,26,04:37,47,46,20241112185434
2024,RS,9,73,341,ULK,P008962,"HAYES-DAVIS, NIGEL",2FGM,Two Pointer,2,-94,50,B,0,0,0,26,04:19,49,46,20241112185452
2024,RS,9,73,342,MUN,P007056,"BOOKER, DEVIN",2FGM,Two Pointer,2,12,6,A,0,0,0,26,04:08,49,48,20241112185502
2024,RS,9,73,345,ULK,P002849,"MELLI, NICOLO",3FGM,Three Pointer,3,363,602,I,0,0,0,27,03:54,52,48,20241112185517
2024,RS,9,73,347,MUN,P011244,"DA SILVA, OSCAR",2FGM,Two Pointer,2,112,12,C,0,0,0,27,03:33,52,50,20241112185538
2024,RS,9,73,349,ULK,P008962,"HAYES-DAVIS, NIGEL",2FGM,Two Pointer,2,138,370,E,0,0,0,27,03:14,54,50,20241112185606
2024,RS,9,73,353,ULK,P008962,"HAYES-DAVIS, NIGEL",FTM,Free Throw In,1,-1,-1, ,0,0,0,27,03:14,55,50,20241112185853
2024,RS,9,73,357,MUN,P011987,"EDWARDS, CARSEN",3FGM,Three Pointer,3,119,740,I,0,0,0,28,02:52,55,53,20241112185944
2024,RS,9,73,358,ULK,P008962,"HAYES-DAVIS, NIGEL",2FGM,Two Pointer,2,-94,62,B,0,0,0,28,02:36,57,53,20241112190001
2024,RS,9,73,359,MUN,P011224,"NAPIER, SHABAZZ",3FGM,Three Pointer,3,-194,683,H,0,0,0,28,02:17,57,56,20241112190019
2024,RS,9,73,366,ULK,P002849,"MELLI, NICOLO",2FGM,Two Pointer,2,401,25,E,0,0,0,29,01:52,59,56,20241112190115
2024,RS,9,73,369,MUN,P011987,"EDWARDS, CARSEN",FTM,Free Throw In,1,-1,-1, ,0,0,0,29,01:32,59,57,20241112190203
2024,RS,9,73,370,MUN,P011987,"EDWARDS, CARSEN",FTM,Free Throw In,1,-1,-1, ,0,0,0,29,01:32,59,58,20241112190218
2024,RS,9,73,373,ULK,P011205,"HALL, DEVON",3FGM,Three Pointer,3,451,526,I,0,0,0,29,01:16,62,58,20241112190246
2024,RS,9,73,376,MUN,P011224,"NAPIER, SHABAZZ",2FGA,Missed Two Pointer,0,307,445,G,0,0,0,30,00:53,62,58,20241112190310
2024,RS,9,73,378,ULK,P008962,"HAYES-DAVIS, NIGEL",2FGM,Two Pointer,2,125,50,C,1,0,0,30,00:40,64,58,20241112190321
2024,RS,9,73,379,MUN,P011987,"EDWARDS, CARSEN",3FGA,Missed Three Pointer,0,125,696,I,0,0,0,30,00:31,64,58,20241112190330
2024,RS,9,73,387,ULK,P008962,"HAYES-DAVIS, NIGEL",3FGM,Three Pointer,3,614,332,I,0,0,0,30,00:20,67,58,20241112190424
2024,RS,9,73,389,MUN,P004508,"OBST, ANDREAS",3FGA,Missed Three Pointer,0,194,690,I,0,0,0,30,00:01,67,58,20241112190447
2024,RS,9,73,399,MUN,P011224,"NAPIER, SHABAZZ",2FGA,Missed Two Pointer,0,-194,219,D,0,0,0,31,09:40,67,58,20241112190753
2024,RS,9,73,401,ULK,P008962,"HAYES-DAVIS, NIGEL",2FGM,Two Pointer,2,-219,56,B,0,0,0,31,09:19,69,58,20241112190813
2024,RS,9,73,405,MUN,P005460,"HARRIS, ELIAS",2FGA,Missed Two Pointer,0,156,169,C,0,0,0,32,08:49,69,58,20241112190903
2024,RS,9,73,407,ULK,P008962,"HAYES-DAVIS, NIGEL",3FGM,Three Pointer,3,351,621,I,0,0,0,32,08:27,72,58,20241112190926
